amount,hour,failed_attempts,device_count,recent_transaction_count,has_2fa,is_weekend,transaction_type_upi,transaction_type_imps,transaction_type_neft,location_change,vpn_usage,new_device,session_duration,recipient_changes,merchant_trust_score,user_tenure_days,previous_fraud,velocity_spike,is_fraud
38971.9980532679,12,1,1,7,1,0,1,0,0,0,0,1,82.76151981527019,0,0.434184486038682,155.25731287913197,0,0,0
10267.520510653338,11,0,0,1,0,1,1,0,0,0,0,0,36.24955224044633,0,0.27081359080687273,1715.5407981268474,0,0,0
3623.218141746502,20,0,1,2,0,0,1,0,0,0,0,1,12.483379691267059,0,0.47596352125676794,473.9074914941835,0,0,0
4326.255049460407,8,2,0,1,1,0,1,0,1,0,0,0,472.45561571046716,0,0.4457274234605368,90.44808730344181,0,1,0
23111.484712502166,13,0,2,3,1,1,1,0,0,0,0,0,1969.233620155458,2,0.9999038659974309,486.29863043922063,0,1,0
28558.86005800337,18,0,1,5,1,0,1,0,0,0,0,0,15.194636556740704,0,0.9634834687228561,171.01681228670253,0,0,0
8916.719375375093,6,3,2,2,0,1,1,0,0,0,0,0,74.82802219335703,1,0.8326284592890906,318.086735273047,0,0,0
41714.01568116295,15,0,0,3,1,0,1,0,0,0,0,0,121.51230349650889,0,0.5174988369155956,503.5577358596919,0,0,0
4181.728420297571,21,0,2,3,1,1,1,0,0,0,0,0,238.2790859586876,2,0.8296244967115283,85.04983837069861,0,0,0
20618.009106897407,19,0,5,4,1,1,1,0,0,0,0,0,50.92588907419217,0,0.8080185202001222,35.025344654484,0,0,0
6561.560929723633,4,0,3,1,1,0,1,0,0,0,0,0,283.4655787160497,1,0.7674234674983567,170.80970613928295,0,0,0
11477.72973679386,9,0,3,3,0,0,0,1,0,1,0,1,314.4082513233519,1,0.7154297733233442,325.7849200285729,0,0,0
23095.62931156603,17,0,0,2,1,0,0,0,0,0,0,0,97.73344652473178,0,0.45845181351398484,21.59514081691894,0,1,0
9316.913047319566,10,1,4,5,1,0,1,0,0,0,0,0,66.50249520010114,2,0.47398827091906154,310.02051223518686,0,0,0
14994.585612708963,6,0,1,3,1,0,1,0,0,0,0,0,455.56935736663354,0,0.6149412775519378,83.14730087718533,1,0,0
60252.10624797243,13,0,1,2,1,0,1,0,0,0,1,1,42.772153928352274,2,0.6359335645296809,435.36560408872157,0,0,1
12370.973125442233,19,0,0,3,1,0,0,0,0,1,0,0,76.43970448196593,2,0.5291439065904595,607.680024883942,0,0,0
50802.05634934593,17,1,1,3,0,1,1,0,0,0,0,0,58.63531676583714,2,0.8017970837436549,1838.6812352339227,0,0,0
7117.36709039964,10,0,4,1,1,0,1,0,0,0,0,0,162.38850608213926,0,0.454979249593465,203.8468644647378,0,0,0
37414.14714979206,21,0,3,2,1,0,1,1,0,0,0,0,163.2745075351248,0,0.6395505746082254,258.6661499914304,1,0,0
93112.9564547366,11,0,2,5,1,0,0,0,0,0,0,0,215.11480062620234,1,0.8148337091081341,81.26918892230931,0,0,0
1860.0441442116014,17,0,0,4,1,1,1,0,0,0,1,0,172.6835051918293,0,0.9026737704442669,99.2191803333318,0,0,0
9927.904866836163,1,0,0,2,1,0,0,0,1,0,0,0,314.68091411406135,1,0.35329728911232305,6.694318919828963,0,0,0
39225.10000737576,22,1,0,3,1,0,1,0,0,0,0,0,64.66910751096972,1,0.11151853511201357,840.4020528177066,0,0,0
17978.908753762924,0,0,1,4,0,0,1,0,0,0,0,0,339.866163211776,0,0.9096190199472541,358.96392879205496,0,0,0
31925.03806964558,22,1,1,1,1,0,1,0,0,0,0,0,23.819484472103362,2,0.5115617806724115,116.11278879453835,0,0,0
12040.302140624262,9,0,2,3,0,1,1,0,0,0,0,0,38.35216672900638,1,0.4697124449510959,745.5075751895943,0,0,0
24018.743590831487,20,1,3,2,0,1,1,1,0,0,0,1,52.72282138595938,0,0.8510115979592876,1476.2862970709282,0,0,1
18851.028705212593,0,1,7,2,1,0,1,0,0,0,0,1,398.82566106790176,1,0.982344265309492,28.527477589977085,0,0,0
70811.87996063588,5,3,3,10,1,1,1,0,1,0,0,0,1.020237248957068,0,0.7931051992580403,812.5652269979588,0,0,1
28407.851389001567,6,4,2,2,1,1,1,1,1,0,0,0,181.5876562419673,1,0.47067077965707843,329.7352987860071,0,0,0
30871.93081153391,16,1,0,5,0,0,1,1,0,0,0,0,211.5990588626795,0,0.5649743881755132,24.186802618992527,0,0,0
14590.458021731794,8,0,2,1,1,1,1,0,0,0,1,0,59.863761151818274,0,0.8770029858141212,817.3041535783335,0,0,0
13526.334607521705,6,0,3,1,0,1,0,1,0,0,0,0,9.43942536100991,1,0.9897031071703729,587.7170588322684,0,0,0
14291.808388970385,16,1,3,2,1,0,1,1,0,0,0,0,1019.1665258065113,0,0.5094243508369207,88.89064414055164,0,0,0
32677.829904509537,2,1,2,4,1,1,1,1,0,0,0,0,117.94717801016323,1,0.7671183518206977,326.43017384066167,0,0,0
14458.178494068467,15,0,2,3,1,1,1,1,0,0,0,1,32.75000215965442,3,0.6895212536589602,450.62308760827324,0,0,0
29430.14761150575,4,0,2,7,1,0,1,0,0,0,0,0,352.0682771909639,2,0.9261528168212346,595.1504237925036,0,0,0
175501.13667460156,19,1,1,3,1,0,0,0,0,0,0,0,385.90665553746607,0,0.6613627110238922,165.10528251995487,0,0,0
52634.37505499981,17,0,1,2,0,0,1,0,0,0,0,0,38.323181112804185,0,0.6664853451180844,367.2774897870866,0,1,1
15898.443142244278,0,0,3,3,1,1,1,0,0,0,0,0,352.2127015304342,0,0.9765964392388273,588.6757809903393,0,0,0
73219.27040219214,3,1,2,2,0,0,1,1,0,1,0,1,668.7302560470857,0,0.7150137292538127,497.89975602527034,0,0,1
14646.030571468875,22,0,2,2,1,0,1,0,0,0,0,0,188.46372963804941,3,0.5984454926302281,109.75348966938614,0,1,0
2869.4494607270335,10,0,2,2,1,1,1,0,0,0,0,0,655.4327311849453,0,0.6731899790060363,58.525767529393804,0,0,0
8037.824082847447,19,1,1,5,1,1,0,0,1,0,0,1,123.45492357240838,4,0.3256220605709826,676.3813955363801,0,0,0
3392.1122162116567,8,0,2,6,1,1,1,0,0,0,0,0,354.94580885370937,1,0.3401614306345567,197.0103550928035,0,0,0
15498.313894010797,7,2,1,5,1,1,0,0,0,0,0,0,195.23698961058327,1,0.8100269426680211,117.64823850586224,0,0,0
22435.916730316385,7,0,2,4,1,1,1,0,0,0,0,0,411.0957955191484,1,0.5258812179941074,3.0662268061212115,0,0,0
117763.93069568902,4,0,3,3,1,1,1,1,0,0,0,0,53.47180932451876,3,0.6175850833571336,799.1676330992584,0,0,0
30544.116916505223,11,0,4,1,1,0,1,0,0,0,0,0,612.4378390262985,1,0.9106972604041264,405.5187259046912,0,0,0
17692.559645785397,0,0,4,6,1,1,0,0,0,0,0,0,139.76586486077588,2,0.6487440478629632,287.17035117485,0,0,0
50483.68941354136,14,0,2,5,0,0,1,0,0,0,0,0,9.507237150167786,1,0.44091195706172254,127.05678955860809,0,0,0
2413.57587171684,17,0,1,2,1,1,0,1,1,0,0,0,716.6903178329538,2,0.9607159135854189,250.2177744625784,0,0,0
27878.59748264521,5,2,4,3,1,1,1,0,0,0,0,0,399.7804241117922,0,0.8913970307562108,284.3023074819724,0,0,1
47613.194342916715,9,1,0,1,1,0,1,1,0,0,0,0,678.180250012196,2,0.6670483748994911,134.95122373823054,0,0,0
5021.147409612991,13,1,1,2,1,1,1,0,0,0,0,0,206.58351381138525,1,0.534354152763225,178.0364325083316,0,0,0
69130.6895245592,20,2,3,3,1,0,1,0,0,0,0,0,163.54238393226,0,0.8619382143265517,121.22394418450045,0,0,0
30899.534791906997,7,1,3,2,1,1,1,0,1,0,0,0,274.58737612300513,0,0.5676481679870048,336.7127060898987,0,0,1
14540.775511750726,2,0,2,1,1,0,1,0,0,0,0,0,243.4560897052039,0,0.8347223786141358,115.65159583097852,0,0,0
41472.33536030193,21,0,3,1,1,0,1,1,0,0,0,0,607.7390862059049,0,0.41291441404832935,48.08304978421165,0,0,0
213350.76148767187,21,1,2,4,1,0,1,0,1,0,0,1,668.0381144007247,0,0.23438789648718347,427.7675040747511,0,0,0
26419.727267276867,18,1,2,3,1,0,1,0,0,0,0,0,27.609233359164346,1,0.6729556286673495,152.80638911722914,0,0,0
28232.260326925967,11,2,1,4,1,0,1,0,0,0,0,0,135.31538367522296,1,0.5833372099669749,402.66836897469045,0,0,0
13913.83712333775,11,0,3,4,1,0,1,0,0,0,0,0,447.561926459954,1,0.13305773354611256,1647.3274150662319,0,0,0
9415.90566717195,14,2,3,2,1,1,1,0,0,0,0,1,136.55157931437358,0,0.6960165135961144,529.344966471354,0,0,0
50530.67297607288,6,0,2,3,1,0,1,1,0,0,0,0,316.6476887041254,1,0.8097497164008974,1010.930352377282,0,0,0
9357.338437724427,3,0,0,0,0,1,1,1,0,0,0,0,392.3671944866453,0,0.7830563692363985,752.7522855079046,0,0,0
23660.593866047682,20,2,1,0,1,0,1,0,0,0,0,0,272.88840991575194,1,0.9101575085359466,83.43754843302426,0,1,0
13661.57672969541,8,0,1,1,1,0,1,0,0,1,0,0,1615.9790167953047,0,0.8979557441116258,400.9484374648839,0,0,0
35560.11152055052,21,1,3,3,1,0,1,0,0,1,0,0,87.27380527502778,1,0.9170897136973525,46.84618786565225,0,0,0
30750.517589963758,15,1,1,3,1,0,1,0,0,0,0,0,134.40960779591305,1,0.9863648003118406,1222.4681737154062,0,0,0
62164.5353103339,12,0,3,5,1,0,1,0,0,0,0,0,745.6951315265607,0,0.9875396866284492,92.28456446618182,0,0,0
13226.57842412419,3,0,1,3,1,0,1,0,0,0,0,0,249.32841348346088,1,0.5765342095669971,175.44616397445367,0,0,0
16816.655359025805,23,1,2,3,1,0,1,0,0,0,0,1,402.73650392602684,0,0.4068290887461855,1233.931925084932,0,0,0
8277.003487368158,8,2,1,3,1,1,1,0,0,0,0,0,71.66172518246914,2,0.7837814811995235,181.44058487257743,0,0,0
14125.073222907897,20,0,4,3,1,0,1,0,0,0,0,0,207.6991302863424,0,0.7528199043051486,556.2550629035096,0,1,0
32122.130429140616,17,0,0,2,0,0,0,0,0,0,0,0,236.27545407729355,0,0.9852016251306385,888.2975764958643,0,0,0
46957.049226963914,14,1,1,3,0,0,1,0,0,0,0,0,202.75192508922223,0,0.3672871643523421,7.789250246187452,0,0,0
8758.979448425798,14,2,4,0,0,1,1,0,0,0,0,0,21.476468007421555,3,0.17837359423558158,347.1332469508782,0,0,0
52554.495518998774,5,3,1,2,1,0,1,0,0,0,0,0,121.80911238665823,1,0.9744505252767363,218.62392561657097,0,0,0
85445.82760069011,10,1,3,3,1,1,1,0,0,0,0,0,459.5438872210047,4,0.6424162784013459,341.77787989462394,0,0,0
33304.07041634986,7,1,1,3,0,0,0,0,0,0,0,0,112.49784186393009,0,0.7470578090371219,919.4553681078684,0,1,0
143888.76468096155,20,0,0,2,1,0,0,0,0,0,0,0,485.7265704025725,1,0.8360698539916896,616.5490039715078,0,0,1
10159.97033044509,16,1,4,2,1,0,1,0,0,0,0,0,280.04803558488715,4,0.6947589052415089,89.37738404585733,0,0,0
6344.510924296969,23,0,2,7,1,0,1,0,0,0,0,0,246.79621113917278,1,0.40944182071033497,131.86537797756947,0,0,0
3719.2590640403823,16,0,3,4,1,1,1,0,0,0,0,0,387.9469055493349,1,0.4918327659194562,135.68287150741358,0,0,0
98326.05347829392,23,2,1,3,1,0,1,0,0,0,1,0,53.23041289748327,2,0.8664844919016281,108.4839058522591,0,0,0
42377.195576449354,17,1,2,4,1,0,0,0,0,0,0,0,19.69316396234868,1,0.7452557962971591,650.7565788146381,0,0,0
20835.537242255785,3,1,2,5,1,0,1,0,0,0,0,0,201.5500431371594,1,0.9103550288912279,200.13621340296112,0,0,0
29142.959217314663,14,2,1,2,1,0,1,0,0,0,0,0,0.40311035401101186,2,0.4484240320833208,1933.4342207266923,0,0,0
7147.450171414295,1,1,1,5,1,0,1,0,0,0,0,0,3.958349944367821,0,0.8217434224262848,546.7822365697643,0,0,0
254168.31388073417,1,0,0,1,1,0,0,0,1,0,0,1,321.17590343942715,0,0.2935841732234542,178.17366388163904,0,0,1
25064.83588187593,9,0,4,1,1,1,1,0,0,1,0,0,158.81548369015832,1,0.7398804663407798,455.21419565188853,0,0,0
24572.78465352127,2,0,2,3,1,0,1,0,0,0,0,0,1129.2483955769899,1,0.4343424676351865,551.3127117885825,0,0,0
45513.607396997584,7,0,1,7,1,0,1,0,0,0,0,0,267.9952607580667,1,0.5799324947903263,523.6147519880025,0,0,0
35632.35070040601,19,0,2,4,1,1,0,1,0,0,0,0,631.8426772496803,0,0.9504608478843457,138.87948384251771,0,0,0
27553.47729661152,6,1,2,2,0,0,1,0,0,0,0,0,640.5816592466678,2,0.8950276700922908,405.9869677502329,0,0,0
9991.855044602211,11,0,0,4,0,1,1,0,0,0,0,1,532.0488967639492,1,0.47654948783400564,1182.1045916733322,0,0,0
35294.003541146616,18,1,0,2,1,1,1,0,0,0,0,0,125.96882201154793,0,0.3264608080419779,1071.4597176251787,0,0,0
144643.083880479,14,0,3,3,0,1,0,0,0,0,0,0,460.26780797636474,1,0.6855263808396166,149.70298975797715,0,0,0
84577.2034194029,13,0,0,2,0,0,0,1,0,0,1,0,34.36100316044113,0,0.6610161043261727,672.8596172504641,0,1,1
108357.00176799814,15,0,1,3,1,0,1,0,0,1,1,0,144.3066405080836,1,0.9954308044983488,215.43409396170543,0,0,1
13210.725593079587,13,0,2,3,1,0,1,1,0,1,0,0,419.35373249933696,0,0.978572468966334,599.0225515678812,0,0,0
8187.756271105997,2,1,4,1,1,0,0,0,0,0,0,0,226.66535112397983,2,0.4520724489257691,6.772130598855983,0,0,0
19422.99747633519,17,0,5,5,1,0,1,0,0,0,0,0,226.3514656295347,0,0.5377639578361759,1115.8247737666843,0,0,0
23288.731880291303,21,0,4,1,0,0,1,0,0,0,0,0,125.34662109918594,1,0.8676015685356981,159.3876899676923,0,0,0
65787.92030510904,5,1,0,3,1,0,1,0,0,0,0,0,377.2748069553297,0,0.7004133023980099,907.6994245500571,0,0,0
4054.308291151279,16,1,4,0,1,1,1,0,0,0,0,0,72.23591819542423,1,0.5068248753291217,3.659030037174147,0,0,0
101676.38163895377,22,0,1,3,1,0,1,0,0,0,0,1,131.81614732738248,0,0.5077743156943981,350.73459856783484,0,0,0
18807.144466129153,13,0,1,4,1,0,1,0,0,0,0,0,78.77705871400569,1,0.7980222981104185,164.30010267287304,1,0,0
14373.175416368307,13,2,2,3,1,0,1,0,0,0,0,0,24.01796686976371,1,0.8657251313878103,64.25911879167558,0,0,0
8005.592386386511,19,0,4,5,1,0,1,0,0,0,0,0,334.85131547216923,0,0.0993645838102969,32.908010802362064,0,0,0
4209.685951851267,12,0,1,4,1,0,0,0,0,0,0,0,242.95189038320942,1,0.7419099028105524,460.37198622621463,0,0,0
50169.90299557679,2,0,1,3,1,0,1,0,0,0,0,0,90.22802359048214,2,0.41113125220965563,22.059183232854917,0,0,0
23702.077160564702,12,0,3,3,1,0,1,0,0,0,0,0,66.49696752093001,1,0.5068708957332067,125.94556280740036,0,0,0
6063.479567022319,23,2,1,5,1,0,1,1,0,0,0,0,141.00346667783901,1,0.35350925616864415,1316.8442925069849,0,0,0
6032.526726671593,1,2,1,5,1,1,0,0,0,0,1,0,129.10268400546812,4,0.5988717885457093,333.00059751345583,0,0,0
15744.010728246081,8,0,3,0,1,0,1,1,0,0,0,1,215.7291468712801,1,0.6077918146127458,404.0250409587778,0,0,0
116893.84863008802,12,1,3,0,1,1,1,1,1,0,0,0,291.4872946373808,1,0.8994674426555728,846.1233073241186,0,0,0
16990.48310002558,7,0,2,1,1,1,1,0,0,0,1,0,136.05786215640288,0,0.7700861909579333,39.63854851827274,0,0,0
4899.346201259076,15,1,2,1,1,0,1,0,0,0,0,0,1367.6128498703347,1,0.8545528949260578,26.927344355837555,0,0,0
17227.408912981886,23,1,0,6,1,0,0,0,0,0,0,0,176.78771828847022,0,0.689957698136386,111.35332218047809,0,0,0
16768.81902163164,2,0,3,6,1,0,1,0,0,0,0,0,130.5604489639363,1,0.601138302691525,310.22071576794315,0,1,0
1484.9158115316393,12,0,5,5,1,0,1,0,0,0,0,0,125.32211089328602,1,0.6923301965503829,218.3081854650557,0,1,0
20862.428348119163,3,0,1,5,1,0,1,0,1,0,0,1,381.2003159669788,1,0.8423245352733076,234.31651734102513,0,0,1
17484.41986246234,17,0,2,4,1,0,0,1,0,0,0,1,18.38650897221838,1,0.7527409590703419,67.78209775746305,0,0,0
44187.903971681866,1,0,0,2,1,0,1,0,0,0,0,0,270.8120926639119,1,0.9781765707516414,479.2229039190809,0,0,0
139938.18871868736,19,1,3,1,1,1,1,0,1,0,0,0,326.1688000619657,1,0.1211876590317855,481.70161721282204,0,0,0
67952.55564541595,21,0,4,0,1,1,1,0,0,0,0,0,255.31936228825944,1,0.8694218030870436,58.58118431225408,0,0,0
16833.24887818398,20,0,3,2,0,1,1,0,0,0,0,0,128.09008547522532,1,0.7837926460339634,528.1080881330245,0,0,0
7284.281535033184,14,1,4,2,1,0,0,0,0,0,0,0,848.90834960485,1,0.6546579552770702,314.4903782487139,0,0,0
288762.49229738105,16,0,4,3,1,0,1,0,0,0,0,1,155.0786980783555,0,0.8885919792816641,120.00387477446624,0,0,0
23370.233852644644,9,1,2,3,1,0,1,0,0,0,0,0,115.07301001406125,1,0.24981987975308453,672.6980830835812,0,0,0
22335.425667316653,0,1,1,2,1,0,0,0,0,0,0,0,204.45713525629873,1,0.9003360301294037,924.3040612259002,0,0,0
21501.434071471103,5,1,3,1,1,0,1,0,0,0,0,0,695.5374241705813,1,0.3449134182587085,514.7454034426349,0,0,0
26851.709347716853,2,1,3,4,1,0,1,0,0,0,0,0,802.000319458059,1,0.642629677403664,902.1782499327816,0,0,0
19065.57416607514,18,0,0,1,1,0,1,0,0,0,0,0,585.4603714519382,2,0.1831031820936397,41.6085193365462,0,0,0
12410.994265998233,6,0,2,1,1,0,0,1,0,0,0,0,612.3001492424121,1,0.5486436074872171,72.94199934726915,0,0,0
12748.145114144836,12,2,2,4,1,0,1,0,0,0,0,1,200.47646437909427,1,0.8031887612083619,201.24219354601382,0,0,0
21316.71380735732,12,0,2,3,1,0,1,0,0,0,0,0,27.665775619170503,0,0.9901371605199261,1280.6751869764687,0,0,0
12791.999671916481,16,2,2,2,0,0,1,1,0,1,0,0,425.681863629149,0,0.9964658515489576,477.16407406022097,0,0,1
10798.410402467574,0,1,3,2,1,1,0,0,0,0,0,0,551.8430309733438,2,0.588762297003649,314.0691625052359,0,0,0
24500.0448634385,13,0,3,3,1,0,1,1,0,1,0,0,384.11013068442355,0,0.20754325247514502,634.6252049801216,0,1,0
17069.060608965636,2,0,3,2,1,0,0,0,0,1,0,0,111.74834382510927,0,0.7656370308745889,587.678628520191,0,0,1
99110.72996586961,13,1,3,6,1,0,1,0,0,0,0,1,45.89611678788751,1,0.8774226783655074,394.2821605377386,0,1,0
1554.6880469702148,23,0,1,4,1,0,0,0,0,0,0,0,158.38661701217924,0,0.5794371391433937,95.78863931476482,0,0,0
65611.53854521505,0,0,4,3,1,1,1,0,1,0,0,0,101.43083106465724,0,0.52938977648928,226.71025558056814,0,0,0
76579.53802996603,15,0,1,4,1,0,0,0,0,1,0,0,205.0480571227767,3,0.6386805477165952,85.40649579032906,0,0,0
2770.0198565681617,9,0,0,2,1,0,1,0,0,0,0,0,5.8355042030992355,2,0.9097256192245755,74.64314664220916,0,0,0
15635.705717719762,12,0,4,3,0,0,1,0,0,0,0,0,618.7106255984335,0,0.8812141509840112,1094.6114792182143,0,0,0
15192.529929173923,3,1,1,6,0,0,1,0,0,0,0,0,477.4276428129369,2,0.899841848610236,86.26895488487021,0,0,0
5391.011481928511,8,0,1,2,1,1,0,0,0,1,0,0,472.07533528192533,0,0.6909666252002797,515.5670585476571,0,0,0
10119.13345712656,13,1,3,3,1,0,1,0,0,0,0,1,280.67449137355374,0,0.41347909783039466,444.293696906036,0,0,0
7254.840313518656,3,1,2,1,1,0,1,0,0,0,0,0,389.90224216030316,2,0.7575579205224451,455.92795769446906,0,0,0
127041.67273940792,9,1,2,4,0,0,1,0,0,0,0,0,173.47711920546064,2,0.6371686221843895,245.2926783128454,0,0,0
56144.18501300156,7,0,1,2,0,0,1,0,0,0,0,0,85.94447536673778,0,0.997149721781379,783.7461052607076,0,0,0
78555.06281358204,22,0,0,5,1,1,1,0,0,1,0,1,80.30269155365293,0,0.2743237980906174,1352.8016071514537,0,0,0
45327.63021445764,2,1,1,4,0,0,1,0,0,0,0,0,44.16224644924693,1,0.9255853128335336,52.70711284797137,0,0,0
7122.031087206477,22,1,2,3,1,0,1,0,0,0,0,0,1100.9506827673008,0,0.2340575002540225,283.44585520235375,0,0,0
13036.12636850401,6,1,1,0,1,0,0,0,0,0,0,0,334.25071880768434,1,0.9914883709283494,216.8608533520436,0,0,0
35931.6772918029,9,0,2,1,1,0,1,0,0,0,0,0,673.4559544911353,0,0.9082875726494986,98.42410594283372,0,0,0
6489.055004156522,2,0,1,3,1,0,1,0,0,1,0,1,9.414861306946818,2,0.5399751390502506,77.5188339099773,0,0,1
44936.175069204925,1,0,3,5,1,0,1,0,0,0,0,0,300.149051534929,0,0.9676839639456557,739.0100780794796,0,0,0
17320.994538197392,14,0,0,1,0,0,0,0,0,0,0,0,209.47547297705546,0,0.6416674670635149,165.5832074841725,0,0,0
15141.266748039498,8,1,2,3,1,0,1,0,0,0,0,0,82.64915483708613,2,0.2902980268782818,250.5911035622765,0,0,0
44844.66768414779,14,0,1,3,1,0,1,0,0,0,0,0,9.418658028138353,1,0.259453415480007,864.4443945454865,0,0,0
34346.77172695983,16,0,0,4,1,1,1,0,0,0,0,0,54.44029784417006,2,0.3734329161287925,290.8679057746399,0,0,0
15352.503500022896,6,0,2,2,1,1,1,0,0,0,0,0,358.8203748340819,0,0.6605091706157997,46.888719964128384,0,0,0
70215.88197348372,19,1,2,7,1,0,0,1,0,0,0,0,179.19326981411442,2,0.1809986152355989,45.94548036952577,0,0,0
7472.139671601319,17,1,2,1,1,1,1,0,0,0,0,0,249.46302817828558,0,0.37313111495015766,118.19600441697004,0,0,0
40779.53359429624,14,0,2,3,1,0,1,0,0,0,0,0,1013.2064542351781,1,0.3352037559179542,50.189000545085975,0,0,0
39858.91040996816,17,0,0,4,1,0,1,0,0,0,0,0,150.03437654264468,1,0.7084081051134883,483.4211328435236,0,1,0
16162.573339221693,23,0,4,3,0,0,0,0,0,0,0,0,60.7862388321982,1,0.8003365944026322,28.628069703109045,0,0,0
30519.86378477445,22,2,1,4,1,0,0,0,0,0,1,0,14.93236588932017,2,0.6003299526159318,40.67205103798691,0,0,0
6303.664586176714,11,1,1,3,1,0,1,1,0,0,0,0,27.54908462747257,0,0.9934578291820442,342.88413600359655,0,0,0
55493.82427434223,22,0,3,3,1,1,0,0,0,0,0,1,60.316105604355954,0,0.5370973200115742,276.5889071339805,0,0,0
18308.081686514146,20,2,2,1,0,0,1,1,1,0,0,0,34.65509286714474,0,0.7315085838412816,225.4115069832526,0,0,0
13059.57655792077,7,0,1,5,1,0,1,0,0,0,0,0,530.8076296423935,1,0.8840528242445851,70.02796373425377,0,0,0
62881.62224530722,1,0,2,3,0,0,1,0,0,0,0,0,1014.071139644776,2,0.8138232280193505,1765.4692511914486,0,0,0
10890.610875677186,1,0,2,4,1,1,0,0,0,0,0,0,670.9493451033552,0,0.8247861998119121,154.27712948439736,0,0,0
5385.894598438071,4,2,2,2,1,0,1,0,0,1,0,0,55.16633681374372,0,0.7285055285365438,533.2653923513943,0,1,0
4644.183365729162,0,0,1,4,1,1,0,1,0,0,0,0,97.77777131338804,1,0.9759535684545209,451.221998587207,0,0,0
40376.77213077486,21,0,1,0,0,0,1,0,0,0,0,0,45.12651948384689,2,0.813667456897218,1064.116003038838,0,0,0
6121.550220929244,3,0,0,3,1,1,1,0,0,0,0,0,260.663849017353,1,0.6004761011341201,475.14150672507566,0,0,0
127362.69762877679,5,0,2,2,1,0,1,0,0,1,0,0,15.043885276239077,0,0.1618773103242456,234.91202336038373,0,0,0
2746.466875579492,22,3,3,4,0,1,1,0,1,0,0,0,839.3990579681221,2,0.24093345846801278,232.8317387362745,0,0,0
120145.20936962831,12,0,6,6,1,1,0,0,0,0,0,0,178.36986829798548,0,0.8461765714163907,630.8468108543209,0,0,0
27201.2298735881,18,1,4,5,0,0,1,0,0,0,0,0,58.38835083605264,1,0.47714359035225373,164.4023870205103,0,0,0
19995.98711450468,10,2,0,1,1,0,1,1,0,0,0,0,346.10319243528846,0,0.7757552511154704,243.90246007112552,0,0,0
12772.898661313902,12,0,1,2,1,1,1,1,0,0,0,1,120.57691063506252,0,0.42361170270402665,2715.646319208724,0,0,0
32831.25097344,7,0,2,2,1,0,0,0,0,0,0,1,75.81988433460988,0,0.9654195347086768,140.84006943180322,0,0,0
21212.91127262989,6,0,4,1,1,1,1,0,0,0,0,0,50.271414376808764,1,0.5112229086441612,1080.1662457369575,0,0,0
66390.01064253808,12,0,3,3,1,0,1,1,0,0,0,0,437.1963207123836,1,0.7777583493786719,812.4285970778374,0,0,0
24691.8287652344,0,2,4,8,1,0,1,0,1,0,0,0,138.00936550030187,1,0.7867497556350496,380.32803450453827,0,0,0
25598.82578038247,5,0,0,3,1,0,1,1,0,0,0,0,239.5249359678791,1,0.3268587735219053,320.5951016358309,0,0,0
15311.933761861554,6,1,4,2,1,0,0,0,1,0,0,0,110.22816445547934,0,0.9370459046139807,49.73539989771185,0,0,0
20807.200346248264,15,0,0,2,0,0,1,0,1,0,0,0,258.94262184120356,1,0.7453784734567921,2091.3898222056127,0,0,0
29965.49310809049,14,1,1,4,1,0,1,0,0,0,0,0,690.8473651300463,0,0.913867689611487,1579.9375291678343,0,0,0
3983.1634025878784,19,0,1,2,1,0,1,0,0,0,0,0,230.6655969811569,0,0.06556975993402682,327.31712088163187,0,1,0
5720.517646358404,1,0,1,2,1,0,0,0,0,0,0,0,992.1116936411132,0,0.8294418135593045,189.57907021070363,0,0,0
46316.98845376057,22,0,2,3,1,0,0,0,0,0,0,0,700.5087818754525,2,0.6622354626285152,233.49680462311423,0,0,0
26130.681469181294,15,0,2,6,0,0,1,0,0,0,0,0,271.4246917185625,0,0.41086213446769027,80.43279938278651,0,0,0
18324.910883771186,16,0,3,4,1,1,1,0,0,0,0,0,7.584667378790655,0,0.6892897679523045,287.50393857089955,0,0,0
22436.265698493517,23,0,2,4,1,0,1,1,0,0,0,0,149.69338773528904,0,0.7579257281855252,210.74184718858083,0,0,0
31181.545404838937,14,2,0,1,1,0,1,0,1,0,0,0,25.0693704334312,3,0.7741685952818278,36.19749870729406,0,0,0
12838.969534367337,2,0,2,6,1,0,0,1,0,0,0,0,43.26577953475796,0,0.9183549631449014,981.6096970653666,0,0,0
10114.196142276656,3,0,1,2,1,0,0,0,0,0,1,0,743.7885358838627,1,0.7420326418004306,603.252981074789,0,0,1
26791.642077979413,11,0,2,3,0,0,1,0,0,0,0,0,16.676241858897896,0,0.5754064637517255,216.09195104370215,0,0,0
8280.23991652266,4,1,1,4,1,0,1,0,1,0,0,0,998.7642647606676,1,0.5109253089031573,413.3258521896127,0,0,0
33131.93022395944,16,0,4,4,0,1,1,0,0,0,0,0,446.16604997145015,2,0.2822266003177799,320.8461817816829,0,0,0
4013.4897181908527,5,0,3,3,0,1,1,0,0,0,0,1,185.5236588222098,0,0.8111246344493699,672.5605107398313,0,0,0
61645.50765008253,9,2,1,1,1,1,1,0,0,0,0,0,363.6926238733286,0,0.045241183378803874,74.0815594268281,0,0,0
35333.87739972761,21,1,3,5,1,1,0,0,0,0,0,0,72.4443363613286,0,0.604525188934459,1111.4525795133738,1,0,0
